timestamp_Beijing,sway_speed_dps,temperature_C,humidity_RH,pressure_hPa,lux,wire_foreign_object
2025-09-25 08:00,27.35,23.03,52.62,1013.56,3588.12,0
2025-09-25 08:30,21.16,24.30,63.12,1015.01,4668.85,0
2025-09-25 09:00,31.37,25.67,63.42,1015.26,6087.94,0
2025-09-25 09:30,34.05,26.03,57.75,1015.56,6983.49,0
2025-09-25 10:00,30.64,27.20,60.19,1014.14,8197.82,0
2025-09-25 10:30,22.85,27.50,48.47,1013.15,8867.67,0
2025-09-25 11:00,32.04,27.75,55.31,1010.73,9535.52,0
2025-09-25 11:30,19.35,27.17,59.02,1012.59,9894.69,0
2025-09-25 12:00,21.53,27.13,59.72,1013.07,10000.00,0
2025-09-25 12:30,21.64,27.22,49.69,1009.45,9860.07,0
2025-09-25 13:00,25.34,27.92,58.37,1012.31,9500.15,0
2025-09-25 13:30,94.98,28.38,57.81,1016.89,8963.02,0
2025-09-25 14:00,26.66,28.50,62.93,1012.78,7990.71,0
2025-09-25 14:30,16.39,25.65,56.56,1011.51,7040.31,0
2025-09-25 15:00,21.52,26.38,60.75,1011.64,5930.42,0
2025-09-25 15:30,8.15,25.77,60.86,1010.82,4733.65,0
2025-09-25 16:00,16.65,23.71,62.98,1011.04,3564.31,0
2025-09-25 16:30,12.93,23.07,65.07,1011.53,2423.99,0
2025-09-25 17:00,16.72,21.44,60.83,1009.38,1366.55,0
2025-09-25 17:30,20.27,21.60,70.58,1011.88,597.11,0
2025-09-25 18:00,27.69,20.20,65.58,1010.51,58.23,1
2025-09-25 18:30,17.45,19.87,71.75,1009.29,0.43,0
2025-09-25 19:00,20.83,18.03,58.71,1010.20,0.00,0
2025-09-25 19:30,32.40,17.18,71.40,1014.12,1.48,0
2025-09-25 20:00,33.52,16.30,58.37,1009.54,3.32,0
2025-09-25 20:30,30.67,15.45,76.29,1010.97,0.00,0
2025-09-25 21:00,30.08,14.59,72.45,1010.96,0.00,0
2025-09-25 21:30,25.94,13.33,66.06,1012.33,0.00,0
2025-09-25 22:00,31.01,13.09,73.63,1010.77,0.22,0
2025-09-25 22:30,20.41,12.79,69.15,1008.36,0.99,0
2025-09-25 23:00,24.97,11.99,82.75,1013.82,3.47,0
2025-09-25 23:30,19.12,11.59,69.81,1011.37,2.30,0
2025-09-26 00:00,17.93,11.79,81.53,1014.00,0.00,0
2025-09-26 00:30,20.23,11.48,66.48,1012.77,0.00,0
2025-09-26 01:00,17.67,12.06,74.71,1014.80,0.01,0
2025-09-26 01:30,27.97,12.03,78.55,1014.42,0.00,0
2025-09-26 02:00,19.98,12.58,74.90,1012.10,1.70,0
2025-09-26 02:30,10.89,13.65,75.69,1013.88,0.00,0
2025-09-26 03:00,201.47,14.66,70.95,1015.86,0.00,0
2025-09-26 03:30,16.85,13.70,70.53,1014.11,0.00,0
2025-09-26 04:00,22.46,15.54,66.95,1017.23,0.33,0
2025-09-26 04:30,14.35,17.61,71.34,1015.82,0.00,0
2025-09-26 05:00,23.01,18.04,74.66,1014.08,0.00,0
2025-09-26 05:30,24.81,19.79,72.44,1016.62,0.00,0
2025-09-26 06:00,16.20,20.68,68.45,1015.26,142.25,0
2025-09-26 06:30,21.28,20.13,55.21,1017.22,590.19,0
2025-09-26 07:00,28.15,21.74,60.99,1012.77,1268.66,0
2025-09-26 07:30,31.13,22.16,56.16,1012.36,2359.69,0
2025-09-26 08:00,27.35,23.85,60.18,1017.33,3565.81,0
2025-09-26 08:30,27.80,25.20,49.03,1014.63,4810.18,0
2025-09-26 09:00,31.42,26.27,52.65,1014.12,6060.90,0
2025-09-26 09:30,28.16,26.08,60.81,1016.30,7207.80,0
2025-09-26 10:00,30.75,26.88,55.16,1013.62,8107.24,0
2025-09-26 10:30,20.09,27.91,60.17,1013.37,8857.91,0
2025-09-26 11:00,24.76,27.19,43.54,1013.91,9621.39,0
2025-09-26 11:30,21.43,26.98,42.81,1014.59,9946.51,0
2025-09-26 12:00,25.11,28.82,53.26,1015.87,9903.88,0
2025-09-26 12:30,182.26,27.50,56.01,1013.55,9896.80,0
2025-09-26 13:00,22.43,27.97,54.81,1013.02,9515.36,0
2025-09-26 13:30,24.20,28.37,59.21,1010.88,8821.54,0
2025-09-26 14:00,22.47,26.99,56.06,1011.32,8089.91,0
2025-09-26 14:30,10.84,26.92,60.62,1012.01,6958.55,0
2025-09-26 15:00,19.70,24.86,54.85,1009.50,5951.52,0
2025-09-26 15:30,9.51,25.04,64.04,1009.56,4741.98,0
2025-09-26 16:00,8.42,23.46,59.43,1011.57,3544.23,0
2025-09-26 16:30,18.96,23.64,59.71,1009.83,2289.34,0
2025-09-26 17:00,11.52,22.88,67.17,1013.93,1165.68,0
2025-09-26 17:30,22.02,21.83,55.08,1011.13,438.30,0
2025-09-26 18:00,19.16,19.96,64.48,1010.21,0.00,0
2025-09-26 18:30,24.93,19.02,68.17,1010.94,0.24,0
2025-09-26 19:00,23.83,17.52,61.56,1012.99,1.17,0
2025-09-26 19:30,21.17,17.33,69.81,1011.73,0.29,0
2025-09-26 20:00,20.45,16.12,65.86,1012.76,0.00,0
2025-09-26 20:30,26.98,15.75,67.66,1010.95,0.02,0
2025-09-26 21:00,32.49,15.00,74.65,1011.71,1.61,0
2025-09-26 21:30,23.69,13.71,77.84,1011.27,1.79,0
2025-09-26 22:00,25.86,12.20,68.68,1015.23,0.00,0
2025-09-26 22:30,24.69,12.48,74.59,1013.13,0.00,0
2025-09-26 23:00,31.24,12.77,77.92,1013.74,4.52,0
2025-09-26 23:30,28.94,11.87,66.52,1013.44,0.00,0
2025-09-27 00:00,27.69,12.63,91.81,1013.05,2.74,0
2025-09-27 00:30,23.93,11.18,70.40,1015.22,0.51,0
2025-09-27 01:00,15.54,11.01,75.77,1011.76,0.00,0
2025-09-27 01:30,25.49,12.66,78.50,1012.56,2.95,0
2025-09-27 02:00,19.29,12.82,74.20,1017.32,0.00,0
2025-09-27 02:30,13.83,13.37,67.85,1013.39,0.00,0
2025-09-27 03:00,9.21,14.02,68.27,1015.13,0.00,0
2025-09-27 03:30,15.01,14.72,73.50,1015.51,0.48,0
